,IMDB,url,产地,年代,片名,类别,译名,豆瓣
2171,"6.7,10,3772",https://www.dy2018.com/i/100357.html,美国,2018,Under the Silver Lake,剧情/喜剧/惊悚/犯罪,银湖之底/银湖之下,"6.7,10,246"
2172,"6.7,10,3907",https://www.dy2018.com/i/99992.html,美国,2018,Office Uprising,喜剧/动作/冒险/恐怖,办公室僵尸起义,
2173,"7.4,10,33122",https://www.dy2018.com/i/100205.html,美国,2018,Crazy Rich Asians,喜剧/爱情,摘金奇缘/人疯钱多亚洲豪/我的超豪男友(港)/疯狂亚洲富豪(台)/疯狂富豪(新)/疯狂的亚洲富人/疯狂的亚洲富豪,"6.7,10,8804"
2174,"6.7,10,1000",https://www.dy2018.com/i/100681.html,,2018,National Bankruptcy Day,动画,正义联盟大战致命五人组/Sovereign Default/Default,"6.8,10,211"
2175,"6.3,10,14564",https://www.dy2018.com/i/100129.html,美国,2018,The Spy Who Dumped Me,喜剧/动作,我的间谍前男友/行动代号：特工EX(港)/老娘也要当间谍(台)/抛弃了我的间谍,"6.8,10,2819"
2176,"6.8,10,28282",https://www.dy2018.com/i/99261.html,美国,2018,移动迷宫3：死亡解药 The Maze Runner: The Death Cure,动作/科幻/冒险,移动迷宫3/死亡解药/The Death Cure,"5.5,10,27480"
2177,"7.0,10,2491",https://www.dy2018.com/i/100323.html,美国,2018,Mowgli,剧情/冒险,森林之子毛克利/Jungle Book: Origins/The Jungle Book/丛林之书：起源/森林王子/毛克利/毛克利：魔森丛现(港)/莫格利,"6.8,10,135"
2178,"6.8,10,20169",https://www.dy2018.com/i/99867.html,美国,2018,抓人游戏 Tag,喜剧,贴背战(台)/标签/The Tag Brothers,"6.3,10,360"
2179,"6.3,10,13349",https://www.dy2018.com/i/99990.html,美国,2018,Hotel Transylvania 3: Summer Vacation,喜剧/动画/奇幻,精灵旅社3：疯狂假期/鬼灵精怪大酒店3：怪兽旅行团(港)/尖叫旅社3：怪兽假期(台),"6.9,10,30031"
2180,"6.9,10,149",https://www.dy2018.com/i/99630.html,美国,2018,牵线 Set It Up,喜剧/爱情,老板送作堆(台)/The Set Up,
2181,"6.1,10,468",https://www.dy2018.com/i/100135.html,美国,2018,Galveston,动作/惊悚/犯罪,加尔维斯顿,"6.9,10,98"
2182,"7.0,10,31056",https://www.dy2018.com/i/100175.html,美国,2018,伸冤人2,动作/惊悚/犯罪,The Equalizer 2/制裁特攻/私刑教育2(台)/叛谍裁判2(港),"7.0,10,1539"
2183,"7.1,10,118859",https://www.dy2018.com/i/99969.html,美国,2018,Solo: A Star Wars Story,动作/科幻/冒险,游侠索罗：星球大战外传/韩索罗：星球大战外传(港)/星球大战外传：游侠索罗/星球大战外传：索罗/星球大战韩·索罗外传/游侠索罗/韩索罗外传/星战外传2,"7.0,10,22916"
2184,"7.1,10,37647",https://www.dy2018.com/i/100609.html,美国,2018,Mary Poppins Returns,歌舞,欢乐满人间2/新欢乐满人间/爱·满人间(台)/魔法保姆(港),"7.0,10,2631"
2185,"7.0,10,5115",https://www.dy2018.com/i/100173.html,美国,2017,Papillon,剧情/传记/犯罪,巴比龙/恶魔岛(台)/逃离恶魔岛,"7.0,10,165"
2186,"7.4,10,5612",https://www.dy2018.com/i/99615.html,美国,2018,超乎想象 I Can Only Imagine,剧情/音乐,梦想心乐章(台)/想更认识你(港),"7.0,10,94"
2187,"6.8,10,7239",https://www.dy2018.com/i/100376.html,美国,2018,蒙上你的眼,剧情/科幻/惊悚,Bird Box,"7.0,10,358"
2188,"7.6,10,58339",https://www.dy2018.com/i/100290.html,美国,2018,BlacKkKlansman,喜剧/传记/犯罪,黑色党徒/Black Klansman,"7.0,10,3720"
2189,"7.9,10,4214",https://www.dy2018.com/i/99887.html,美国,2018,致所有我曾爱过的男孩 To All the Boys I've Loved Before,喜剧/爱情,爱的过去进行式(台),"7.1,10,753"
2190,"7.4,10,24413",https://www.dy2018.com/i/100361.html,美国,2018,Bad Times at the El Royale,悬疑/惊悚,皇家酒店谋杀案/坏事大饭店(台)/皇家酒店的悲惨时光/贼眉贼眼大酒店(港),"7.1,10,952"
2191,"7.1,10,37647",https://www.dy2018.com/i/100699.html,美国,2018,欢迎来到马文镇,剧情/传记,Welcome to Marwen,"5.9,10,247"
2192,"6.4,10,46846",https://www.dy2018.com/i/99897.html,美国,2018,瞒天过海：美人计 Ocean's Eight,喜剧/犯罪,女版十一罗汉/瞒天过海：八面玲珑(台)/盗海豪情：8美千娇(港)/八罗汉/八大罗汉/侠盗英姿/盗海姐妹团/Ocean’s Ocho / Ocean's 8,"7.1,10,6295"
2193,"7.0,10,9310",https://www.dy2018.com/i/99309.html,美国,2018,12 Strong,剧情/历史/战争,12壮士(港)/骑兵团/马背上的战士,"7.1,10,414"
2194,"7.2,10,35190",https://www.dy2018.com/i/100463.html,美国,2018,大黄蜂,动作/科幻/冒险,Bumblebee,"7.2,10,123073"
2195,"7.1,10,27413",https://www.dy2018.com/i/100329.html,美国,2018,A Simple Favor,剧情/悬疑/犯罪,一个小忙/举手之劳/失踪网红(台)/小心帮忙(港)/简单帮个忙,"7.2,10,2493"
2196,"8.2,10,97997",https://www.dy2018.com/i/100255.html,美国,2018,A Star Is Born,剧情/爱情/音乐,一个明星的诞生/一个巨星的诞生(台)/星梦情深(港),"7.3,10,8436"
2197,"7.0,10,133601",https://www.dy2018.com/i/100291.html,美国/中国大陆,2018,Venom,动作/科幻/惊悚,毒液：致命守护者/毒液/毒魔(港)/猛毒(台),"7.3,10,257985"
2198,"7.0,10,5476",https://www.dy2018.com/i/100456.html,美国,2018,Boy Erased,剧情/同性/传记,被抹去的男孩/抹去的男孩/被抹掉的男孩,"7.4,10,163"
2199,"6.9,10,1994",https://www.dy2018.com/i/100748.html,美国,2018,Then Came You,剧情/喜剧/冒险,终点到达/真爱，再出发(台)/Departures/Arrivals/然后你来了,"7.4,10,1854"
2200,"7.3,10,5026",https://www.dy2018.com/i/99883.html,英国/美国,2018,American Animals,剧情/犯罪,美国动物,"7.5,10,1654"
2201,"6.7,10,6757",https://www.dy2018.com/i/100652.html,美国,2018,On the Basis of Sex,剧情/传记,性别为本/司法女王(港)/基于性别/以性为本,"7.6,10,857"
2202,"7.7,10,11268",https://www.dy2018.com/i/99874.html,澳大利亚,2018,升级 Upgrade,动作/科幻/惊悚,Stem,"7.9,10,2165"
2203,"5.7,10,5433",https://www.dy2018.com/i/100127.html,美国,2018,Unfriended: Dark Web,犯罪/恐怖,解除好友2：暗网/杀讯2(台),"7.9,10,37744"
2204,"7.9,10,1844",https://www.dy2018.com/i/99399.html,美国,2018,Corbin Nash,剧情/惊悚/恐怖,吸血猎手,
2205,"8.0,10,109158",https://www.dy2018.com/i/100151.html,美国,2018,Incredibles 2,喜剧/动作/动画/冒险,超人总动员2/超人家族2/超人特工队2(港)/超人特攻队2(台),"8.0,10,91801"
2206,"7.6,10,21050",https://www.dy2018.com/i/100161.html,美国,2018,Christopher Robin/Winnie The Pooh,喜剧/动画/冒险,克里斯托弗·罗宾/小熊维尼/小熊维尼真人版/挚友·维尼(台)/维尼与我(港),"8.2,10,2375"
2207,"7.3,10,45918",https://www.dy2018.com/i/100527.html,美国,2018,Ralph Breaks the Internet,喜剧/动画/奇幻/冒险,无敌破坏王2：大闹互联网/Wreck-It Ralph 2/无敌破坏王2/无敌破坏王2：打爆互联网(港)/无敌破坏王2：破坏王大闹互联网/无敌破坏王2：网路大暴走(台),"8.2,10,157636"
2208,"8.1,10,121340",https://www.dy2018.com/i/99979.html,美国,2018,碟中谍6：全面瓦解 Mission: Impossible - Fallout,动作/惊悚/冒险,碟中谍6/不可能的任务：全面瓦解(台)/职业特工队：叛逆之谜(港)/Mission: Impossible 6/MI6,"8.3,10,184875"
2209,"8.5,10,9157",https://www.dy2018.com/i/100163.html,美国,2018,Won't You Be My Neighbor?,纪录片,与我为邻,"8.5,10,505"
2210,"8.3,10,197150",https://www.dy2018.com/i/100478.html,英国/美国,2018,Bohemian Rhapsody,剧情/音乐/传记,波西米亚狂想曲/波希米亚狂想曲(台)/波希米亚狂想曲：摇滚传说(港),"8.8,10,20691"
2211,"5.0,10,688",https://www.dy2018.com/i/99752.html,美国,2018,Siberia,爱情/犯罪/惊悚,西伯利亚,
2212,"5.0,10,951",https://www.dy2018.com/i/98936.html,美国/英国,2018,Acts of Violence,动作,暴力行为/暴力行动,"4.9,10,81"
2213,"4.9,10,1977",https://www.dy2018.com/i/99942.html,美国,2018,SuperFly,动作/犯罪/惊悚,超级苍蝇,
2214,"4.3,10,538",https://www.dy2018.com/i/99609.html,美国,2018,代码211,动作,211紧急呼救(台)/代码二一一/二一一/#211,"4.2,10,101"
2215,"5.9,10,84",https://www.dy2018.com/i/99754.html,美国,2018,换档,喜剧/动作/家庭,Shifting Gears,
2216,"3.9,10,325",https://www.dy2018.com/i/100359.html,美国,2018,Backtrace,动作,回溯者/回溯,
2217,"3.7,10,100",https://www.dy2018.com/i/100241.html,,2018,Speed Kills,动作/剧情,极速杀机/极速杀手,
2218,"5.3,10,158",https://www.dy2018.com/i/99632.html,美国/中国大陆,2018,金蝉脱壳2,动作/惊悚,Escape Plan 2: Hades,
2219,"3.9,10,199",https://www.dy2018.com/i/99496.html,美国,2018,救世超能：永无止境,动作/科幻/惊悚,Higher Power,
2220,"3.3,10,405",https://www.dy2018.com/i/99378.html,美国,2018,deep blue sea 2,动作/科幻/恐怖,深海狂鲨2/水深火热2/深海变种2/深蓝的海洋2/深海恶鲨2,"3.5,10,175"
2221,"4.8,10,580",https://www.dy2018.com/i/100580.html,英国,2018,尸控警戒,动作/恐怖,Redcon-1,"4.8,10,146"
2222,"4.7,10,526",https://www.dy2018.com/i/100194.html,美国,2018,The Scorpion King: Book of Souls,动作/冒险,蝎子王5:灵魂之书/蝎子王5,"4.1,10,273"
2223,,https://www.dy2018.com/i/99413.html,美国,2018,异形魔怪：极寒之日 Tremors: A Cold Day in Hell,动作/科幻/恐怖,Tremors 6,
2224,"5.8,10,794",https://www.dy2018.com/i/99241.html,美国,2018,"Game Over, Man!",喜剧/动作,游戏结束，老兄！/你完蛋了，老铁/老兄GG啦(台)/老友Game Over喇(港),
2225,"5.4,10,284",https://www.dy2018.com/i/99014.html,美国,2018,死亡飞车4/Death Race 4,动作,死亡飞车：混乱/Death Race: Anarchy/Death Race: Beyond Anarchy Italy,"5.5,10,104"
2226,"5.9,10,4601",https://www.dy2018.com/i/100377.html,美国,2018,Assassination Nation,惊悚/犯罪,暗杀国度/刺客国度,"5.6,10,298"
2227,"5.3,10,438",https://www.dy2018.com/i/99805.html,美国,2017,Legacy,惊悚,刺客密码,
2228,"5.6,10,2495",https://www.dy2018.com/i/100630.html,美国,2018,Piercing,惊悚,刺透/穿在乳头上的洞,"5.8,10,626"
2229,"5.2,10,3410",https://www.dy2018.com/i/99750.html,美国,2018,How It Ends,惊悚,末日/为何结束/末路,"4.6,10,168"
2230,"4.9,10,2829",https://www.dy2018.com/i/99795.html,美国,2018,Breaking In,惊悚,破门而入,"5.4,10,77"
2231,"4.7,10,79",https://www.dy2018.com/i/99100.html,美国,2018,私运之人 Ridge Runners,剧情/惊悚/犯罪,绝地逃亡,
2232,"5.6,10,1248",https://www.dy2018.com/i/99490.html,美国,2018,Welcome the Stranger,剧情/悬疑/惊悚,欢迎陌生人,
2233,"4.1,10,1393",https://www.dy2018.com/i/99109.html,美国,2018,Beast of Burden,剧情/犯罪/惊悚,困兽之斗,
2234,"5.3,10,2850",https://www.dy2018.com/i/99699.html,美国,2018,忍无可忍,剧情/惊悚,毒辣 /Acrimony/Tyler Perry's She's Living My Life,"4.9,10,100"
2235,"5.4,10,1277",https://www.dy2018.com/i/99891.html,美国,2018,邪恶宿舍夜惊魂 Down a Dark Hall,剧情/奇幻/惊悚,漆黑的走廊尽头/黑暗走廊惊魂,
2236,"5.4,10,607",https://www.dy2018.com/i/99892.html,美国,2018,Fishbowl California,剧情/喜剧,鱼缸加州/加利福尼亚鱼缸,
2237,"5.8,10,1435",https://www.dy2018.com/i/100296.html,美国,2018,不期而遇,科幻/悬疑/惊悚,Beyond The Sky/Encounter/False Memory Syndrome,"4.6,10,104"
2238,"5.6,10,2734",https://www.dy2018.com/i/100178.html,美国,2018,I Think We're Alone Now,科幻,此刻只有你共我/我想我们现在很孤独/此刻只有你和我,"5.7,10,356"
2239,"5.6,10,12863",https://www.dy2018.com/i/100219.html,美国,2018,The Darkest Minds,科幻/惊悚,黑暗心灵/暗黑之心,"5.2,10,887"
2240,"5.1,10,1601",https://www.dy2018.com/i/100174.html,美国,2018,A.X.L.,科幻/冒险,机器猛犬/AXL/Miles/机动战犬(港)/机器战犬(台),
2241,"5.2,10,14592",https://www.dy2018.com/i/100008.html,美国,2018,The First Purge,科幻/犯罪/惊悚,人类清除计划4/杀戮元年(台)/国定杀戮日：屠亡前传(港),"5.3,10,728"
2242,"5.7,10,1964",https://www.dy2018.com/i/100385.html,美国,2018,Elizabeth Harvest,科幻/惊悚,收割伊丽莎白/伊丽莎白收获,"5.7,10,271"
2243,"5.7,10,612",https://www.dy2018.com/i/99692.html,美国,2018,Tau,科幻/惊悚,智慧囚屋,"5.1,10,83"
2244,"5.8,10,939",https://www.dy2018.com/i/100713.html,美国,2018,诡风怪谈,恐怖/西部,The Wind,
2245,"5.7,10,3950",https://www.dy2018.com/i/100360.html,美国,2018,The Domestics,惊悚/恐怖,末世家园/末世国货,"5.0,10,316"
2246,"5.6,10,5990",https://www.dy2018.com/i/99522.html,美国,2018,陌生人2 Strangers: Prey at Night,恐怖,只杀陌生人(港/台)/The Strangers 2,"3.8,10,126"
2247,"3.8,10,211",https://www.dy2018.com/i/99286.html,美国,2018,Children of the Corn: Runaway,恐怖,玉米地的小孩：大逃亡,
2248,"4.8,10,10034",https://www.dy2018.com/i/99668.html,美国,2018,Truth or Dare,惊悚/恐怖,真心话大冒险/死神游戏：TRUTH OR DARE(港),"5.4,10,536"
2249,"5.3,10,369",https://www.dy2018.com/i/99334.html,美国/瑞典,2018,Spinning Man,剧情/悬疑/惊悚,真相漩涡/纺纱人,
2250,"5.9,10,1508",https://www.dy2018.com/i/100239.html,爱尔兰/英国/法国,2018,The Little Stranger,悬疑/惊悚,小小陌生人,"6.0,10,94"
2251,"6.1,10,10619",https://www.dy2018.com/i/100075.html,美国/英国,2018,Hotel Artemis,动作/犯罪/惊悚,阿尔忒弥斯酒店/绝命酒店(港),"5.8,10,661"
2252,"6.1,10,31",https://www.dy2018.com/i/99018.html,英国,2018,Accident Man,动作,意外杀手,
2253,"7.5,10,5863",https://www.dy2018.com/i/100517.html,挪威,2018,Utøya 22. juli,剧情/惊悚,于特岛7月22日/U - July 22,"6.1,10,649"
2254,"5.8,10,1119",https://www.dy2018.com/i/100218.html,英国/波兰,2018,Hurricane,剧情/战争,飓风行动/Hurricane: Squadron 303/飓风战斗机：303中队/飓风行动：303中队,"6.1,10,221"
2255,"6.1,10,13435",https://www.dy2018.com/i/100347.html,英国/法国/美国,2018,Early Man,喜剧/动画/冒险,无敌原始人/早期人类/石器小英雄(台)/超级无敌世界波(港),"6.2,10,2609"
2256,"6.9,10,14343",https://www.dy2018.com/i/100740.html,瑞士/爱尔兰/英国/法国/美国,2018,At Eternity's Gate,剧情/传记,永恒之门/在永恒的门口/在永生之门/梵谷：在永恒之门(台)/梵高.永恒之门(港),"6.2,10,1474"
2257,"5.8,10,1334",https://www.dy2018.com/i/100702.html,加拿大,2018,Level 16,科幻,芳龄十六,"6.2,10,638"
2258,"6.0,10,12479",https://www.dy2018.com/i/99588.html,德国,2018,匿名者 Anon,科幻/惊悚,视界战(台)/未来杀姬：Anon(港)/未几,"6.2,10,1409"
2259,"6.2,10,11407",https://www.dy2018.com/i/100289.html,美国/印度/加拿大,2018,The House with a Clock in its Walls,喜剧/奇幻/冒险,滴答屋/墙上有一个钟的房子/墙里有钟的房子/魔钟奇幻屋(港),"5.6,10,5902"
2260,"5.1,10,176",https://www.dy2018.com/i/100420.html,加拿大,2018,22 Chaser,剧情/动作,22号追击者,"6.6,10,162"
2261,"6.3,10,32424",https://www.dy2018.com/i/100505.html,美国/新西兰,2018,Mortal Engines,动作/科幻/冒险,掠食城市/掠食城市：致命引擎/牵引城市/移动城市：致命引擎(港/台)/致命引擎,"6.6,10,20118"
2262,"6.7,10,13278",https://www.dy2018.com/i/100451.html,中国大陆,2017,Hunter Killer,动作/惊悚,冰海陷落/潜舰猎杀令(台)/猎人杀手,"6.7,10,3100"
2263,"7.6,10,1942",https://www.dy2018.com/i/100550.html,丹麦/德国,2018,64号病历,喜剧/恐怖,Journal 64,"6.7,10,711"
2264,"6.3,10,3936",https://www.dy2018.com/i/100747.html,德国/法国/英国/波兰/美国,2018,太空生活,剧情/科幻,High Life,"6.7,10,327"
2265,"7.5,10,5230",https://www.dy2018.com/i/100249.html,意大利/法国,2018,Dogman,剧情/惊悚/犯罪,犬舍惊魂/养狗人/教义/狗奴人生(台)/狗男,"6.8,10,1674"
2266,"7.0,10,23522",https://www.dy2018.com/i/100510.html,美国/加拿大,2018,Overlord,动作/科幻/恐怖/战争,霸主/君主/大君主之役(港)/大君主行动/霸王行动,"6.8,10,2659"
2267,"6.5,10,94126",https://www.dy2018.com/i/99811.html,美国/西班牙,2018,侏罗纪世界2 Jurassic World: Fallen Kingdom,动作/科幻/冒险,侏罗纪世界：殒落国度(台)/侏罗纪世界：迷失国度(港)/侏罗纪世界2：失落王国/侏罗纪世界2：堕落王国/侏罗纪公园5/Jurassic Park 5/Jurassic World 2,"6.9,10,159317"
2268,"6.4,10,13809",https://www.dy2018.com/i/100327.html,法国/加拿大,2018,Ghostland,悬疑/惊悚/恐怖,噩梦娃娃屋/厄梦娃娃屋(台)/鬼域杀人事件(港),"6.9,10,8234"
2269,"6.1,10,1149",https://www.dy2018.com/i/99679.html,丹麦/加拿大/美国,2018,Backstabbing for Beginners,惊悚,与人为恶/新人勿近,"7.0,10,63"
2270,"7.2,10,15533",https://www.dy2018.com/i/100468.html,美国/意大利,2018,Suspiria,惊悚/恐怖,阴风阵阵/窒息(台)/美版阴风阵阵,"7.0,10,4190"
2271,"6.7,10,3886",https://www.dy2018.com/i/100457.html,西班牙/比利时/法国/葡萄牙/英国,2018,El hombre que mató a Don Quijote,剧情/喜剧/奇幻/冒险,谁杀死了堂吉诃德/谁杀了堂吉诃德/杀死堂吉诃德的人/杀了唐吉诃德的男人/The Man Who Killed Don Quixote,"7.1,10,174"
2272,"6.9,10,91443",https://www.dy2018.com/i/100383.html,美国/英国,2018,Fantastic Beasts: The Crimes of Grindelwald,奇幻/冒险,神奇动物：格林德沃之罪/Fantastic Beasts and Where to Find Them 2/怪兽与葛林戴华德之罪(港)/怪兽与葛林戴华德的罪行(台)/神奇动物2/神奇动物在哪里2/神奇动物在哪里2：格林德沃之罪,"7.2,10,188512"
2273,"7.4,10,10556",https://www.dy2018.com/i/100651.html,英国/美国/加拿大,2018,Stan & Ollie,剧情/喜剧/传记,斯坦和奥利/斯坦与奥列佛,"7.5,10,413"
2274,"7.2,10,5406",https://www.dy2018.com/i/100366.html,美国/法国/罗马尼亚/西班牙,2018,The Sisters Brothers,犯罪/西部/冒险,希斯特斯兄弟/Les Frères Sisters/姐妹兄弟/淘金杀手,"7.5,10,322"
2275,"6.7,10,3992",https://www.dy2018.com/i/100114.html,挪威/冰岛/美国,2018,22 July,剧情/传记/犯罪,7月22日/0722：极右挪威(台)/7月22日：当挪威不再挪威(港)/挪威 7·22 爆炸枪击案,"7.7,10,742"
2276,"7.5,10,137782",https://www.dy2018.com/i/100480.html,美国/澳大利亚,2018,Aquaman,动作/奇幻/冒险,海王/人鱼哥(豆友)/水人/水行侠(港/台)/潜水侠,"7.8,10,414506"
2277,"8.2,10,20553",https://www.dy2018.com/i/100397.html,英国/美国,2018,Black Mirror: Bandersnatch,剧情/科幻/悬疑/惊悚,黑镜：潘达斯奈基/黑镜：2018圣诞特别篇,"7.9,10,5730"
2278,"7.8,10,14242",https://www.dy2018.com/i/99175.html,美国/英国,2018,Annihilation,科幻/悬疑/惊悚,湮灭/灭。境(港),"7.9,10,1705"
2279,"8.0,10,3976",https://www.dy2018.com/i/100158.html,波兰/法国/英国,2018,冷战,剧情/爱情,Zimna wojna,"8.1,10,2055"
2280,"7.4,10,6466",https://www.dy2018.com/i/100352.html,丹麦/法国/德国/瑞典,2018,此房是我造,剧情/惊悚/犯罪,The House That Jack Built,"8.2,10,1392"
2281,"8.7,10,99072",https://www.dy2018.com/i/100549.html,美国,2018,蜘蛛侠：平行宇宙,动作/科幻/动画/冒险,Spider-Man: Into the Spider-Verse,"8.7,10,208637"
2282,"7.8,10,35269",https://www.dy2018.com/i/100235.html,美国/俄罗斯,2018,Searching,剧情/悬疑/惊悚,网络谜踪/人肉搜寻(港)/人肉搜索(台)/屏幕搜索/搜索,"8.7,10,78189"
2283,"8.4,10,7765",https://www.dy2018.com/i/100551.html,美国,2018,徒手攀岩,纪录片,Free Solo,"9.1,10,1577"
2284,"5.9,10,1342",https://www.dy2018.com/i/99015.html,加拿大,2018,Braven,剧情/动作,布拉文/以勇气为名（台）,
2285,"3.4,10,235",https://www.dy2018.com/i/99531.html,美国,2018,Incoming,动作/科幻/惊悚,炮火将至,
2286,"4.6,10,378",https://www.dy2018.com/i/99796.html,波兰 Poland,2018,女黑手党,剧情/动作/犯罪,Kobiety Mafii,
2287,"4.4,10,141",https://www.dy2018.com/i/99684.html,英国,2018,Tango One,剧情/犯罪,探戈一号,
2288,"5.8,10,40022",https://www.dy2018.com/i/100226.html,美国/加拿大,2018,The Predator,动作/科幻/惊悚/冒险,铁血战士/Predator 4/终极战士：掠夺者(台)/铁血战士4/铁血战士新续集/铁血战士：血兽进化(港),"5.1,10,19053"
2289,"5.1,10,5623",https://www.dy2018.com/i/100547.html,美国,2018,The Possession of Hannah Grace,悬疑/惊悚/恐怖,汉娜格蕾丝的着魔,"5.0,10,302"
